,class,in_file,out_file,x_min,y_min,x_max,y_max,x_center,y_center,width,height,class_id
0,icecream,./Data/icecream/4.jpg,./Data/icecream/4.png,0.35267857142857145,0.16517857142857142,0.6383928571428571,0.9330357142857143,0.4955357142857143,0.5491071428571429,0.28571428571428564,0.7678571428571429,246
1,icecream,./Data/icecream/10.jpg,./Data/icecream/10.png,0.26785714285714285,0.3169642857142857,0.7589285714285714,0.9955357142857143,0.5133928571428571,0.65625,0.49107142857142855,0.6785714285714286,246
2,icecream,./Data/icecream/6.jpg,./Data/icecream/6.png,0.07142857142857142,0.03125,0.9107142857142857,0.8839285714285714,0.49107142857142855,0.4575892857142857,0.8392857142857143,0.8526785714285714,246
3,icecream,./Data/icecream/7.jpg,./Data/icecream/7.png,0.23660714285714285,0.07589285714285714,0.8392857142857143,0.9955357142857143,0.5379464285714286,0.5357142857142857,0.6026785714285714,0.9196428571428572,246
4,icecream,./Data/icecream/3.jpg,./Data/icecream/3.png,0.26339285714285715,0.022321428571428572,0.9598214285714286,0.8214285714285714,0.6116071428571429,0.421875,0.6964285714285714,0.7991071428571428,246
5,icecream,./Data/icecream/1.jpg,./Data/icecream/1.png,0.0,0.03571428571428571,0.9821428571428571,0.78125,0.49107142857142855,0.40848214285714285,0.9821428571428571,0.7455357142857143,246
6,icecream,./Data/icecream/2.jpg,./Data/icecream/2.png,0.08928571428571429,0.008928571428571428,0.6741071428571429,0.9955357142857143,0.3816964285714286,0.5022321428571429,0.5848214285714286,0.9866071428571429,246
7,icecream,./Data/icecream/8.jpg,./Data/icecream/8.png,0.29910714285714285,0.07142857142857142,0.9776785714285714,0.8660714285714286,0.6383928571428571,0.46875,0.6785714285714286,0.7946428571428572,246
8,icecream,./Data/icecream/9.jpg,./Data/icecream/9.png,0.4107142857142857,0.08035714285714286,0.8571428571428571,0.6026785714285714,0.6339285714285714,0.34151785714285715,0.4464285714285714,0.5223214285714285,246
9,icecream,./Data/icecream/5.jpg,./Data/icecream/5.png,0.09375,0.09375,0.9285714285714286,0.9955357142857143,0.5111607142857143,0.5446428571428572,0.8348214285714286,0.9017857142857143,246
0,single_log,./Data/single_log/4.jpg,./Data/single_log/4.png,0.08482142857142858,0.0,0.90625,0.9955357142857143,0.4955357142857143,0.49776785714285715,0.8214285714285714,0.9955357142857143,247
1,single_log,./Data/single_log/10.jpg,./Data/single_log/10.png,0.24553571428571427,0.2544642857142857,0.8303571428571429,0.9955357142857143,0.5379464285714286,0.625,0.5848214285714286,0.7410714285714286,247
2,single_log,./Data/single_log/6.jpg,./Data/single_log/6.png,0.0,0.48214285714285715,0.8303571428571429,0.6607142857142857,0.41517857142857145,0.5714285714285714,0.8303571428571429,0.17857142857142855,247
3,single_log,./Data/single_log/7.jpg,./Data/single_log/7.png,0.28125,0.5625,0.8571428571428571,0.7455357142857143,0.5691964285714286,0.6540178571428572,0.5758928571428571,0.1830357142857143,247
4,single_log,./Data/single_log/3.jpg,./Data/single_log/3.png,0.22321428571428573,0.14732142857142858,0.9955357142857143,0.9955357142857143,0.609375,0.5714285714285714,0.7723214285714286,0.8482142857142857,247
5,single_log,./Data/single_log/1.jpg,./Data/single_log/1.png,0.06696428571428571,0.33482142857142855,0.9464285714285714,0.7098214285714286,0.5066964285714286,0.5223214285714286,0.8794642857142857,0.37500000000000006,247
6,single_log,./Data/single_log/2.jpg,./Data/single_log/2.png,0.36160714285714285,0.4017857142857143,0.6026785714285714,0.9955357142857143,0.4821428571428571,0.6986607142857143,0.24107142857142855,0.59375,247
7,single_log,./Data/single_log/8.jpg,./Data/single_log/8.png,0.0,0.5491071428571429,0.6785714285714286,0.8125,0.3392857142857143,0.6808035714285714,0.6785714285714286,0.2633928571428571,247
8,single_log,./Data/single_log/9.jpg,./Data/single_log/9.png,0.19196428571428573,0.0,0.53125,0.9955357142857143,0.36160714285714285,0.49776785714285715,0.3392857142857143,0.9955357142857143,247
9,single_log,./Data/single_log/5.jpg,./Data/single_log/5.png,0.0625,0.6071428571428571,0.7991071428571429,0.9955357142857143,0.43080357142857145,0.8013392857142857,0.7366071428571429,0.3883928571428572,247
0,hotdog,./Data/hotdog/4.jpg,./Data/hotdog/4.png,0.044642857142857144,0.0,0.9955357142857143,0.9598214285714286,0.5200892857142857,0.4799107142857143,0.9508928571428572,0.9598214285714286,248
1,hotdog,./Data/hotdog/10.jpg,./Data/hotdog/10.png,0.017857142857142856,0.08928571428571429,0.9910714285714286,0.8258928571428571,0.5044642857142857,0.4575892857142857,0.9732142857142857,0.7366071428571428,248
2,hotdog,./Data/hotdog/6.jpg,./Data/hotdog/6.png,0.13839285714285715,0.12053571428571429,0.8482142857142857,0.8973214285714286,0.4933035714285714,0.5089285714285714,0.7098214285714286,0.7767857142857143,248
3,hotdog,./Data/hotdog/7.jpg,./Data/hotdog/7.png,0.0625,0.03125,0.7678571428571429,0.8080357142857143,0.41517857142857145,0.41964285714285715,0.7053571428571429,0.7767857142857143,248
4,hotdog,./Data/hotdog/3.jpg,./Data/hotdog/3.png,0.29017857142857145,0.21428571428571427,0.9866071428571429,0.8794642857142857,0.6383928571428572,0.546875,0.6964285714285714,0.6651785714285714,248
5,hotdog,./Data/hotdog/1.jpg,./Data/hotdog/1.png,0.24553571428571427,0.013392857142857142,0.8973214285714286,0.7946428571428571,0.5714285714285714,0.4040178571428571,0.6517857142857143,0.78125,248
6,hotdog,./Data/hotdog/2.jpg,./Data/hotdog/2.png,0.27232142857142855,0.15625,0.9955357142857143,0.90625,0.6339285714285714,0.53125,0.7232142857142858,0.75,248
7,hotdog,./Data/hotdog/8.jpg,./Data/hotdog/8.png,0.0,0.16517857142857142,0.9910714285714286,0.9821428571428571,0.4955357142857143,0.5736607142857143,0.9910714285714286,0.8169642857142857,248
8,hotdog,./Data/hotdog/9.jpg,./Data/hotdog/9.png,0.06696428571428571,0.4330357142857143,0.5446428571428571,0.7857142857142857,0.3058035714285714,0.609375,0.4776785714285714,0.3526785714285714,248
9,hotdog,./Data/hotdog/5.jpg,./Data/hotdog/5.png,0.026785714285714284,0.0,0.96875,0.9598214285714286,0.49776785714285715,0.4799107142857143,0.9419642857142857,0.9598214285714286,248
0,cheetah,./Data/cheetah/4.jpg,./Data/cheetah/4.png,0.22321428571428573,0.12053571428571429,0.8973214285714286,0.6294642857142857,0.5602678571428572,0.375,0.6741071428571429,0.5089285714285714,249
1,cheetah,./Data/cheetah/10.jpg,./Data/cheetah/10.png,0.11607142857142858,0.12053571428571429,0.8214285714285714,0.9821428571428571,0.46875,0.5513392857142857,0.7053571428571428,0.8616071428571428,249
2,cheetah,./Data/cheetah/6.jpg,./Data/cheetah/6.png,0.14732142857142858,0.14285714285714285,0.9598214285714286,0.9955357142857143,0.5535714285714286,0.5691964285714286,0.8125,0.8526785714285714,249
3,cheetah,./Data/cheetah/7.jpg,./Data/cheetah/7.png,0.16071428571428573,0.08482142857142858,0.8839285714285714,0.8526785714285714,0.5223214285714286,0.46875,0.7232142857142857,0.7678571428571428,249
4,cheetah,./Data/cheetah/3.jpg,./Data/cheetah/3.png,0.17410714285714285,0.017857142857142856,0.6875,0.9598214285714286,0.4308035714285714,0.48883928571428575,0.5133928571428572,0.9419642857142857,249
5,cheetah,./Data/cheetah/1.jpg,./Data/cheetah/1.png,0.32142857142857145,0.125,0.8080357142857143,0.9107142857142857,0.5647321428571429,0.5178571428571428,0.48660714285714285,0.7857142857142857,249
6,cheetah,./Data/cheetah/2.jpg,./Data/cheetah/2.png,0.15178571428571427,0.125,0.5848214285714286,0.9910714285714286,0.36830357142857145,0.5580357142857143,0.4330357142857143,0.8660714285714286,249
7,cheetah,./Data/cheetah/8.jpg,./Data/cheetah/8.png,0.07142857142857142,0.2544642857142857,0.6517857142857143,0.7410714285714286,0.36160714285714285,0.49776785714285715,0.5803571428571429,0.4866071428571429,249
8,cheetah,./Data/cheetah/9.jpg,./Data/cheetah/9.png,0.44642857142857145,0.27232142857142855,0.9955357142857143,0.9955357142857143,0.7209821428571429,0.6339285714285714,0.5491071428571428,0.7232142857142858,249
9,cheetah,./Data/cheetah/5.jpg,./Data/cheetah/5.png,0.15178571428571427,0.05803571428571429,0.9330357142857143,0.9642857142857143,0.5424107142857143,0.5111607142857143,0.78125,0.90625,249
0,eggnog,./Data/eggnog/4.jpg,./Data/eggnog/4.png,0.20535714285714285,0.23660714285714285,0.7633928571428571,0.9642857142857143,0.484375,0.6004464285714286,0.5580357142857142,0.7276785714285714,250
1,eggnog,./Data/eggnog/10.jpg,./Data/eggnog/10.png,0.21875,0.09375,0.96875,0.9598214285714286,0.59375,0.5267857142857143,0.75,0.8660714285714286,250
2,eggnog,./Data/eggnog/6.jpg,./Data/eggnog/6.png,0.33035714285714285,0.04017857142857143,0.8794642857142857,0.9955357142857143,0.6049107142857143,0.5178571428571429,0.5491071428571428,0.9553571428571429,250
3,eggnog,./Data/eggnog/7.jpg,./Data/eggnog/7.png,0.07589285714285714,0.16071428571428573,0.8660714285714286,0.9241071428571429,0.47098214285714285,0.5424107142857143,0.7901785714285715,0.7633928571428572,250
4,eggnog,./Data/eggnog/3.jpg,./Data/eggnog/3.png,0.16071428571428573,0.12053571428571429,0.6964285714285714,0.6696428571428571,0.42857142857142855,0.3950892857142857,0.5357142857142857,0.5491071428571428,250
5,eggnog,./Data/eggnog/1.jpg,./Data/eggnog/1.png,0.0,0.17410714285714285,0.8660714285714286,0.9107142857142857,0.4330357142857143,0.5424107142857143,0.8660714285714286,0.7366071428571428,250
6,eggnog,./Data/eggnog/2.jpg,./Data/eggnog/2.png,0.35714285714285715,0.2767857142857143,0.7901785714285714,0.7633928571428571,0.5736607142857143,0.5200892857142857,0.43303571428571425,0.4866071428571428,250
7,eggnog,./Data/eggnog/8.jpg,./Data/eggnog/8.png,0.2767857142857143,0.23214285714285715,0.71875,0.6964285714285714,0.49776785714285715,0.4642857142857143,0.4419642857142857,0.46428571428571425,250
8,eggnog,./Data/eggnog/9.jpg,./Data/eggnog/9.png,0.16964285714285715,0.15625,0.7455357142857143,0.5580357142857143,0.4575892857142857,0.35714285714285715,0.5758928571428572,0.4017857142857143,250
9,eggnog,./Data/eggnog/5.jpg,./Data/eggnog/5.png,0.3080357142857143,0.04017857142857143,0.9151785714285714,0.9241071428571429,0.6116071428571428,0.48214285714285715,0.6071428571428571,0.8839285714285715,250
0,tennis_racket,./Data/tennis_racket/4.jpg,./Data/tennis_racket/4.png,0.049107142857142856,0.29464285714285715,0.9375,0.7142857142857143,0.49330357142857145,0.5044642857142857,0.8883928571428571,0.41964285714285715,251
1,tennis_racket,./Data/tennis_racket/10.jpg,./Data/tennis_racket/10.png,0.23660714285714285,0.12053571428571429,0.7991071428571429,0.9464285714285714,0.5178571428571429,0.5334821428571428,0.5625,0.8258928571428571,251
2,tennis_racket,./Data/tennis_racket/6.jpg,./Data/tennis_racket/6.png,0.0,0.22767857142857142,0.9642857142857143,0.7366071428571429,0.48214285714285715,0.48214285714285715,0.9642857142857143,0.5089285714285715,251
3,tennis_racket,./Data/tennis_racket/7.jpg,./Data/tennis_racket/7.png,0.08482142857142858,0.20535714285714285,0.9285714285714286,0.6741071428571429,0.5066964285714286,0.4397321428571429,0.84375,0.46875000000000006,251
4,tennis_racket,./Data/tennis_racket/3.jpg,./Data/tennis_racket/3.png,0.05803571428571429,0.19642857142857142,0.9330357142857143,0.8571428571428571,0.4955357142857143,0.5267857142857143,0.875,0.6607142857142857,251
5,tennis_racket,./Data/tennis_racket/1.jpg,./Data/tennis_racket/1.png,0.25892857142857145,0.0625,0.71875,0.9285714285714286,0.4888392857142857,0.4955357142857143,0.45982142857142855,0.8660714285714286,251
6,tennis_racket,./Data/tennis_racket/2.jpg,./Data/tennis_racket/2.png,0.33035714285714285,0.24553571428571427,0.6830357142857143,0.7232142857142857,0.5066964285714286,0.484375,0.35267857142857145,0.4776785714285714,251
7,tennis_racket,./Data/tennis_racket/8.jpg,./Data/tennis_racket/8.png,0.21875,0.3482142857142857,0.9598214285714286,0.8705357142857143,0.5892857142857143,0.609375,0.7410714285714286,0.5223214285714286,251
8,tennis_racket,./Data/tennis_racket/9.jpg,./Data/tennis_racket/9.png,0.11607142857142858,0.13392857142857142,0.9866071428571429,0.6741071428571429,0.5513392857142857,0.40401785714285715,0.8705357142857143,0.5401785714285715,251
9,tennis_racket,./Data/tennis_racket/5.jpg,./Data/tennis_racket/5.png,0.29017857142857145,0.17857142857142858,0.7053571428571429,0.8616071428571429,0.4977678571428572,0.5200892857142857,0.41517857142857145,0.6830357142857143,251
0,petri_dish,./Data/petri_dish/4.jpg,./Data/petri_dish/4.png,0.17410714285714285,0.10267857142857142,0.9598214285714286,0.9241071428571429,0.5669642857142857,0.5133928571428572,0.7857142857142858,0.8214285714285715,252
1,petri_dish,./Data/petri_dish/10.jpg,./Data/petri_dish/10.png,0.16517857142857142,0.10714285714285714,0.9151785714285714,0.9955357142857143,0.5401785714285714,0.5513392857142857,0.75,0.8883928571428572,252
2,petri_dish,./Data/petri_dish/6.jpg,./Data/petri_dish/6.png,0.16071428571428573,0.09821428571428571,0.8526785714285714,0.875,0.5066964285714286,0.48660714285714285,0.6919642857142857,0.7767857142857143,252
3,petri_dish,./Data/petri_dish/7.jpg,./Data/petri_dish/7.png,0.22767857142857142,0.09821428571428571,0.8482142857142857,0.84375,0.5379464285714286,0.47098214285714285,0.6205357142857143,0.7455357142857143,252
4,petri_dish,./Data/petri_dish/3.jpg,./Data/petri_dish/3.png,0.23660714285714285,0.28125,0.8258928571428571,0.7008928571428571,0.53125,0.49107142857142855,0.5892857142857142,0.4196428571428571,252
5,petri_dish,./Data/petri_dish/1.jpg,./Data/petri_dish/1.png,0.07589285714285714,0.15178571428571427,0.8214285714285714,0.78125,0.44866071428571425,0.46651785714285715,0.7455357142857143,0.6294642857142857,252
6,petri_dish,./Data/petri_dish/2.jpg,./Data/petri_dish/2.png,0.125,0.27232142857142855,0.8616071428571429,0.78125,0.49330357142857145,0.5267857142857143,0.7366071428571429,0.5089285714285714,252
7,petri_dish,./Data/petri_dish/8.jpg,./Data/petri_dish/8.png,0.03571428571428571,0.026785714285714284,0.9598214285714286,0.9955357142857143,0.49776785714285715,0.5111607142857143,0.9241071428571429,0.96875,252
8,petri_dish,./Data/petri_dish/9.jpg,./Data/petri_dish/9.png,0.10714285714285714,0.0,0.8883928571428571,0.9955357142857143,0.4977678571428571,0.49776785714285715,0.78125,0.9955357142857143,252
9,petri_dish,./Data/petri_dish/5.jpg,./Data/petri_dish/5.png,0.14285714285714285,0.11160714285714286,0.8705357142857143,0.9642857142857143,0.5066964285714286,0.5379464285714286,0.7276785714285714,0.8526785714285714,252
0,one-armed_bandit,./Data/one-armed_bandit/4.jpg,./Data/one-armed_bandit/4.png,0.06696428571428571,0.026785714285714284,0.9553571428571429,0.8660714285714286,0.5111607142857143,0.44642857142857145,0.8883928571428572,0.8392857142857143,253
1,one-armed_bandit,./Data/one-armed_bandit/10.jpg,./Data/one-armed_bandit/10.png,0.30357142857142855,0.08482142857142858,0.7098214285714286,0.9598214285714286,0.5066964285714286,0.5223214285714286,0.40625000000000006,0.875,253
2,one-armed_bandit,./Data/one-armed_bandit/6.jpg,./Data/one-armed_bandit/6.png,0.17857142857142858,0.03571428571428571,0.875,0.9642857142857143,0.5267857142857143,0.5,0.6964285714285714,0.9285714285714286,253
3,one-armed_bandit,./Data/one-armed_bandit/7.jpg,./Data/one-armed_bandit/7.png,0.08482142857142858,0.06696428571428571,0.9910714285714286,0.9151785714285714,0.5379464285714286,0.49107142857142855,0.90625,0.8482142857142857,253
4,one-armed_bandit,./Data/one-armed_bandit/3.jpg,./Data/one-armed_bandit/3.png,0.09375,0.04017857142857143,0.9955357142857143,0.9196428571428571,0.5446428571428572,0.47991071428571425,0.9017857142857143,0.8794642857142857,253
5,one-armed_bandit,./Data/one-armed_bandit/1.jpg,./Data/one-armed_bandit/1.png,0.26339285714285715,0.044642857142857144,0.84375,0.9553571428571429,0.5535714285714286,0.5,0.5803571428571428,0.9107142857142858,253
6,one-armed_bandit,./Data/one-armed_bandit/2.jpg,./Data/one-armed_bandit/2.png,0.25,0.013392857142857142,0.8348214285714286,0.9553571428571429,0.5424107142857143,0.484375,0.5848214285714286,0.9419642857142858,253
7,one-armed_bandit,./Data/one-armed_bandit/8.jpg,./Data/one-armed_bandit/8.png,0.044642857142857144,0.04017857142857143,0.9776785714285714,0.9955357142857143,0.5111607142857143,0.5178571428571429,0.9330357142857143,0.9553571428571429,253
8,one-armed_bandit,./Data/one-armed_bandit/9.jpg,./Data/one-armed_bandit/9.png,0.125,0.0,0.8794642857142857,0.9107142857142857,0.5022321428571428,0.45535714285714285,0.7544642857142857,0.9107142857142857,253
9,one-armed_bandit,./Data/one-armed_bandit/5.jpg,./Data/one-armed_bandit/5.png,0.12053571428571429,0.17857142857142858,0.8883928571428571,0.9375,0.5044642857142857,0.5580357142857143,0.7678571428571428,0.7589285714285714,253
0,kite,./Data/kite/4.jpg,./Data/kite/4.png,0.17410714285714285,0.10267857142857142,0.8928571428571429,0.7857142857142857,0.5334821428571429,0.44419642857142855,0.71875,0.6830357142857143,254
1,kite,./Data/kite/10.jpg,./Data/kite/10.png,0.125,0.07589285714285714,0.8883928571428571,0.8705357142857143,0.5066964285714286,0.4732142857142857,0.7633928571428571,0.7946428571428572,254
2,kite,./Data/kite/6.jpg,./Data/kite/6.png,0.5848214285714286,0.12946428571428573,0.8660714285714286,0.7008928571428571,0.7254464285714286,0.4151785714285714,0.28125,0.5714285714285714,254
3,kite,./Data/kite/7.jpg,./Data/kite/7.png,0.05803571428571429,0.26339285714285715,0.9241071428571429,0.5714285714285714,0.4910714285714286,0.4174107142857143,0.8660714285714286,0.30803571428571425,254
4,kite,./Data/kite/3.jpg,./Data/kite/3.png,0.08035714285714286,0.0625,0.9375,0.9419642857142857,0.5089285714285714,0.5022321428571428,0.8571428571428571,0.8794642857142857,254
5,kite,./Data/kite/1.jpg,./Data/kite/1.png,0.21428571428571427,0.17857142857142858,0.7767857142857143,0.7321428571428571,0.4955357142857143,0.45535714285714285,0.5625,0.5535714285714285,254
6,kite,./Data/kite/2.jpg,./Data/kite/2.png,0.0,0.013392857142857142,0.875,0.9955357142857143,0.4375,0.5044642857142857,0.875,0.9821428571428572,254
7,kite,./Data/kite/8.jpg,./Data/kite/8.png,0.5669642857142857,0.0,0.9151785714285714,0.9241071428571429,0.7410714285714286,0.46205357142857145,0.3482142857142857,0.9241071428571429,254
8,kite,./Data/kite/9.jpg,./Data/kite/9.png,0.1875,0.13392857142857142,0.78125,0.8928571428571429,0.484375,0.5133928571428572,0.59375,0.7589285714285715,254
9,kite,./Data/kite/5.jpg,./Data/kite/5.png,0.05803571428571429,0.06696428571428571,0.8660714285714286,0.9955357142857143,0.46205357142857145,0.53125,0.8080357142857143,0.9285714285714286,254
0,tebby_cat,./Data/tebby_cat/4.jpg,./Data/tebby_cat/4.png,0.04017857142857143,0.022321428571428572,0.9375,0.9955357142857143,0.4888392857142857,0.5089285714285714,0.8973214285714286,0.9732142857142857,255
1,tebby_cat,./Data/tebby_cat/10.jpg,./Data/tebby_cat/10.png,0.13839285714285715,0.022321428571428572,0.6919642857142857,0.9821428571428571,0.4151785714285714,0.5022321428571428,0.5535714285714286,0.9598214285714285,255
